,fips_code,longitude,latitude
2083,72063,-65.9792880195,18.2664214688
2084,19129,-95.6213178396,41.0334295411
2085,20125,-95.7428792317,37.1925210072
2086,20209,-94.7645505976,39.1146152184
2087,26011,-83.8939889823,44.064653562
2088,26021,-86.4122676007,41.9546778533
2089,12059,-85.8140253552,30.867913738
2090,20197,-96.2049694158,38.953265858
2091,01103,-86.8529424944,34.4534685017
2092,01105,-87.2944068907,32.6384620853
2093,29225,-92.8758752572,37.2808976739
2094,29229,-92.4687135234,37.2701624556
2095,30011,-104.536156149,45.5167669006
2096,30017,-105.571718641,46.2526748176
2097,30025,-104.417391634,46.3340003431
2098,13275,-83.919315498,30.8637556694
2099,13281,-83.7373228137,34.9166365487
2100,13285,-85.0283446117,33.0335243329
2101,21021,-84.8668392547,37.6243360804
2102,72035,-66.1495257865,18.1028958821
2103,13059,-83.3673353117,33.9511726734
2104,13067,-84.5766789434,33.9414615944
2105,40139,-101.490052004,36.7478943696
2106,46047,-103.527496221,43.2393844614
2107,46051,-96.7676738753,45.1719422034
2108,53059,-121.914748772,46.0230424886
2109,18019,-85.7072977444,38.4773112961
2110,18029,-84.9733222567,39.1452302626
2111,72041,-66.160932857,18.1737130608
2112,06075,-122.443041686,37.7561643243
2113,17009,-90.7503448889,39.9618265685
2114,17015,-89.9343903115,42.0686873533
2115,17019,-88.1992018492,40.1400905126
2116,53063,-117.40403619,47.6206657657
2117,21105,-88.9761444568,36.6781295032
2118,29213,-93.0411349604,36.6547602891
2119,05055,-90.5589787263,36.1175661522
2120,05065,-91.9134129626,36.0948757174
2121,08021,-106.191609326,37.200713307
2122,72071,-67.0051957586,18.4501322087
2123,72077,-65.9088845482,18.2235691288
2124,31071,-98.9914027155,41.9143562135
2125,31157,-103.707934861,41.8505653583
2126,30037,-109.175166741,46.3812089961
2127,30041,-110.111181533,48.6282293515
2128,30079,-105.377981794,46.860524985
2129,26031,-84.4999003134,45.4465257502
2130,26043,-87.8702139948,46.009329424
2131,12063,-85.215493231,30.7954251119
2132,12099,-80.4654808143,26.6476039502
2133,01123,-85.7974984352,32.8623774569
2134,02060,-156.70368829,58.7421374632
2135,17021,-89.2772740512,39.545801066
2136,17045,-87.7455943305,39.678551015
2137,17053,-88.2232660963,40.5971926004
2138,19061,-90.8824679512,42.4688246978
2139,19085,-95.8168384428,41.6828608169
2140,19021,-95.1511346188,42.7354963975
2141,19025,-94.640403681,42.3851854986
2142,19027,-94.860565964,42.0362079353
2143,19035,-95.6238119405,42.7356207557
2144,19041,-95.1509368278,43.082567806
2145,19049,-94.039744106,41.6848961959
2146,17073,-90.1314306081,41.3531369354
2147,17077,-89.382128865,37.7851441711
2148,40005,-96.0378255921,34.3737524339
2149,40009,-99.6819017689,35.2687254763
2150,28019,-89.2483797868,33.3473003625
2151,27125,-96.0953497377,47.871689867
2152,18011,-86.4687061101,40.0507955847
2153,18021,-87.1157582048,39.3927766111
2154,18031,-85.5011090763,39.3070014744
2155,18035,-85.3968996048,40.2275460174
2156,18039,-85.8587477861,41.5973876179
2157,72125,-67.0384251872,18.1111061097
2158,72129,-65.9764533599,18.1480223555
2159,13227,-84.4655629973,34.4643317392
2160,17145,-89.3669801435,38.0837700299
2161,17157,-89.8253230107,38.0521336704
2162,28023,-88.6894292955,32.0413803631
2163,17069,-88.2668788411,37.51821034
2164,17079,-88.1538227059,39.0100287918
2165,17093,-88.4288353961,41.590537784
2166,21037,-84.3795159695,38.9465133755
2167,21061,-86.2384222217,37.2087986272
2168,25003,-73.2063477561,42.370702841
2169,25019,-70.06919709,41.2831394569
2170,72131,-66.971244209,18.3287308513
2171,72133,-66.3885667752,17.9943037327
2172,17113,-88.8473253534,40.4908704076
2173,20053,-98.2047529814,38.6966445909
2174,20057,-99.887960218,37.6917146119
2175,20065,-99.8832268629,39.3497238515
2176,20071,-101.806044124,38.4805639102
2177,20115,-97.0968911583,38.3588652065
2178,27009,-93.9988310343,45.6991064049
2179,27017,-92.6770368689,46.5924101388
2180,27029,-95.3790256314,47.5775419476
2181,27033,-95.1811921302,44.007117404
2182,13231,-84.3892507933,33.0922950084
2183,13247,-84.0265953443,33.6542502696
2184,26005,-85.8884387984,42.5912730474
2185,26009,-85.1402303917,44.9990802117
2186,20119,-100.366244291,37.2381359733
2187,40017,-97.9823683909,35.5424410742
2188,40019,-97.2857992724,34.2508458818
2189,28005,-90.8044184017,31.1744260091
2190,28009,-89.1884640649,34.8172935015
2191,28013,-89.3364589611,33.9364338493
2192,18055,-86.9620520238,39.0363609245
2193,18059,-85.7732451288,39.8235561034
2194,21163,-86.2170172823,37.9696571765
2195,21173,-83.9131574852,38.0335290706
2196,21191,-84.360254418,38.6956370005
2197,13255,-84.2840964589,33.260878172
2198,13259,-84.8352170484,32.0784897121
2199,40029,-96.2978250577,34.5882160281
2200,27101,-95.7632685694,44.0221619951
2201,27105,-95.7533649633,43.6742292124
2202,27111,-95.707989252,46.4088081312
2203,18063,-86.5099702475,39.7695199132
2204,18075,-85.0057049842,40.4379572749
2205,21075,-89.1873623208,36.554042028
2206,39047,-83.4560872201,39.5598756714
2207,39049,-83.0092958756,39.9695424069
2208,39053,-82.3169305382,38.8247287882
2209,17179,-89.5134205734,40.5075251472
2210,17181,-89.2551124651,37.4712317883
2211,17201,-89.1608435116,42.3362563027
2212,17117,-89.9244317048,39.261004339
2213,17123,-89.3447582836,41.0331651711
2214,17127,-88.7077219383,37.2189698432
2215,20121,-94.8380957078,38.5635313222
2216,21077,-84.8592844773,38.7568447011
2217,27037,-93.0654330165,44.671868437
2218,08007,-107.048285673,37.193536126
2219,08009,-102.560473578,37.3191846378
2220,08045,-107.904082935,39.5993153888
2221,01061,-85.8390867584,31.095053393
2222,01075,-88.0969539733,33.7791415473
2223,72093,-66.9422933827,18.1720863968
2224,72109,-66.0123122022,18.0317963459
2225,20131,-96.014081673,39.7834075487
2226,20135,-99.9161492909,38.4794188477
2227,20145,-99.2367068002,38.181323089
2228,20153,-101.0758483,39.7851885427
2229,40033,-98.3722136795,34.2901636985
2230,27047,-93.3488218497,43.6738097973
2231,27057,-94.9166294017,47.108628117
2232,72047,-66.3279068276,18.3043200632
2233,72067,-67.1140400169,18.1341785482
2234,19051,-92.4097150509,40.7476957232
2235,19055,-91.3673474353,42.4711987371
2236,19065,-91.8443587141,42.8626101275
2237,19075,-92.7914290086,42.4018653268
2238,19079,-93.7067849356,42.383762057
2239,22095,-90.4709040496,30.1264632001
2240,22121,-91.3127350668,30.463423686
2241,13167,-82.6600795076,32.7014607152
2242,40039,-99.0014954139,35.6388855721
2243,26073,-84.8467941742,43.6406041734
2244,26075,-84.423427738,42.24848699
2245,27149,-96.0003165861,45.5861202841
2246,72101,-66.42031066,18.3170723987
2247,18079,-85.6280518431,38.9969194305
2248,18127,-87.0672639595,41.4605491033
2249,18137,-85.2623769023,39.1034744004
2250,21207,-85.0586514333,36.991090642
2251,21211,-85.1947749479,38.2154495633
2252,21213,-86.582241521,36.7419496022
2253,21221,-87.8733527827,36.8063586758
2254,13199,-84.6882918758,33.0406784938
2255,17089,-88.4286409607,41.9388808721
2256,27155,-96.4715923668,45.7721807157
2257,27159,-94.9693942934,46.5857669713
2258,17131,-90.7414480988,41.2053355414
2259,18151,-85.0008589013,41.6438915415
2260,21091,-86.7779078616,37.8414846171
2261,39063,-83.6665389854,41.0019216827
2262,39069,-84.0682313962,41.3338769955
2263,39073,-82.4792587252,39.4970641798
2264,39081,-80.760997251,40.3850107486
2265,21023,-84.0901434161,38.6887967435
2266,72111,-66.7214185331,18.0606844644
2267,17137,-90.2014709563,39.7155597684
2268,17151,-88.561523565,37.4126943625
2269,17165,-88.5408032461,37.7531918043
2270,20155,-98.085983117,37.9529513375
2271,21129,-83.7161956037,37.5948077679
2272,22061,-92.664836732,32.6016187861
2273,38063,-98.1920547207,47.9217062201
2274,01133,-87.3736641438,34.1491978482
2275,02016,-106.606059971,52.7979963163
2276,02122,-151.571985645,60.2592555915
2277,02150,-153.782237281,57.6664517199
2278,02185,-153.479238115,69.3120272528
2279,02230,-135.337446216,59.5617019766
2280,02261,-144.468421171,61.5617711565
2281,72119,-65.8135680626,18.3466888789
2282,23011,-69.7673375063,44.4091105782
2283,20159,-98.2009904935,38.3471668996
2284,20163,-99.3250163858,39.3502272687
2285,20169,-97.6499545078,38.7838112523
2286,20173,-97.4609853704,37.6847682493
2287,26079,-85.0901749902,44.6846439627
2288,38073,-97.6574702857,46.4561569994
2289,38087,-103.459860607,46.4472180355
2290,72105,-66.252550184,18.2884294067
2291,72115,-66.9260322626,18.4397314893
2292,13111,-84.319800831,34.8640856561
2293,13117,-84.1250204152,34.2255432444
2294,24510,-76.6144427884,39.3050800767
2295,13211,-83.4922734707,33.5909200401
2296,26093,-83.9115296015,42.6029180966
2297,26107,-85.3245714213,43.6408019189
2298,26113,-85.0946580554,44.3373284439
2299,26119,-84.1272378882,45.027608598
2300,72143,-66.3372085401,18.4094752883
2301,18155,-85.0369768815,38.8261839556
2302,18181,-86.8654844373,40.7497596036
2303,19001,-94.4709710306,41.3307433699
2304,17059,-88.230544042,37.7627032653
2305,17063,-88.4184856956,41.2851050495
2306,17065,-88.5391121559,38.0815684858
2307,72085,-65.8692917767,18.1875823194
2308,13225,-83.8268893725,32.5687564206
2309,17103,-89.3003956764,41.7461991868
2310,28025,-88.7815401312,33.6556496646
2311,28039,-88.6439720186,30.8625629795
2312,28043,-89.8020037938,33.7699025102
2313,17171,-90.4746976711,39.6441203244
2314,19007,-92.8686275126,40.7431708508
2315,19017,-92.3180478842,42.7745823243
2316,21145,-88.7126537031,37.0539582265
2317,72089,-65.7249110943,18.3431351603
2318,72091,-66.4902567395,18.4206977737
2319,17111,-88.452352372,42.3244630238
2320,17141,-89.3206677878,42.042644711
2321,17199,-88.9299210588,37.7302504965
2322,18001,-84.9366125869,40.7456274253
2323,18005,-85.8975941088,39.2059569188
2324,20175,-100.851340826,37.1933300627
2325,20183,-98.7854617631,39.7851612685
2326,21149,-87.2636112642,37.5291915438
2327,21157,-88.3293730799,36.8834399409
2328,05047,-93.8906379021,35.5123193923
2329,22089,-90.3581964326,29.9054813951
2330,13131,-84.2344407101,30.8746659079
2331,13165,-81.9635493797,32.7924472114
2332,17029,-88.2218096157,39.520268129
2333,20019,-96.2453795291,37.1500224082
2334,20189,-101.312056752,37.1923397542
2335,20199,-101.763615973,38.9166812079
2336,20207,-95.7401343927,37.8866955711
2337,26123,-85.8008994009,43.5541928334
2338,26127,-86.2675779942,43.6409321559
2339,39025,-84.1518492319,39.0474629378
2340,39029,-80.7771963578,40.7684251367
2341,39039,-84.4904740909,41.3239159664
2342,13145,-84.9088944886,32.7360364282
2343,13155,-83.2763630183,31.6022378591
2344,20031,-95.7341046569,38.2368634597
2345,20033,-99.2718440854,37.1912629695
2346,20037,-94.8517958489,37.5073435343
2347,20051,-99.3172548552,38.9147405375
2348,40003,-98.3240083826,36.7310381641
2349,27005,-95.6739695239,46.9346537692
2350,27115,-92.7413292304,46.1207618592
2351,27121,-95.4445182364,45.5859959295
2352,05051,-93.150410536,34.5766677052
2353,05113,-94.2280655281,34.4858635014
2354,05123,-90.747748375,35.02201452
2355,06095,-121.932852012,38.2699728751
2356,06101,-121.694833332,39.0345439231
2357,08003,-105.788366807,37.5729353487
2358,55063,-91.1152154346,43.9065758441
2359,55105,-89.0715775102,42.6712292825
2360,56007,-106.930658962,41.6943591929
2361,29181,-90.8638655808,36.6527899489
2362,29211,-93.1114928986,40.2105995554
2363,31097,-96.2650848944,40.3926323532
2364,29011,-94.347124658,37.5023219242
2365,35013,-106.832781803,32.3526472609
2366,36085,-74.1523855843,40.5807735129
2367,29071,-91.0750268152,38.4111165328
2368,29105,-92.5903383711,37.6583264761
2369,17025,-88.4901609869,38.7541505006
2370,17055,-88.9241395657,37.9922798616
2371,19011,-92.0657087472,42.0801975318
2372,19037,-92.3176769526,43.0600428075
2373,19095,-92.0654995853,41.6863223074
2374,19123,-92.6409094369,41.3352156256
2375,39059,-81.4942542765,40.0520365061
2376,55103,-90.4294811996,43.3756349219
2377,55113,-91.1445388508,45.8799804473
2378,55127,-88.5419316522,42.6684925148
2379,48047,-98.2187415679,27.0315830365
2380,37041,-76.6078961545,36.150836215
2381,37069,-78.2856990038,36.0827522941
2382,39023,-83.7839075602,39.916776725
2383,39147,-83.1276902034,41.1238763018
2384,40093,-98.5359570328,36.3116434243
2385,31033,-102.994959763,41.219777915
2386,39091,-83.7658479137,40.388460529
2387,39117,-82.7940727985,40.524081762
2388,15005,-156.947530626,21.1708865889
2389,48061,-97.5179957977,26.1334564367
2390,48073,-95.1651879669,31.836958931
2391,48081,-100.529922104,31.8886320072
2392,48087,-100.270014582,34.9648352084
2393,48095,-99.8640294883,31.3265745193
2394,48101,-100.278792127,34.0776434175
2395,48111,-102.602213364,36.2778809512
2396,48117,-102.60494811,34.9659820149
2397,40061,-95.1165793301,35.224847299
2398,40071,-97.1439478052,36.8179987293
2399,31051,-96.8677528155,42.4932078305
2400,31121,-98.0380215902,41.1690388045
2401,13207,-83.918658687,33.0139192327
2402,29073,-91.5079246759,38.4408802522
2403,29117,-93.5482536896,39.7821184047
2404,72009,-66.2644165658,18.1311203018
2405,47103,-86.5889782228,35.1405276532
2406,47115,-85.6220766287,35.1293379324
2407,42083,-78.5690211995,41.8077092351
2408,42087,-77.6170337189,40.6104235928
2409,42093,-76.6585844935,41.0278643064
2410,13235,-83.475974739,32.2322631708
2411,17083,-90.3566874558,39.0856781182
2412,17107,-89.3675425582,40.1245611313
2413,12043,-81.1889947376,26.9564677019
2414,13063,-84.357643105,33.5418868425
2415,36087,-74.024052504,41.1523764987
2416,36101,-77.3837870384,42.2678092841
2417,55135,-88.9647849695,44.4704900248
2418,29119,-94.3483386789,36.6286879855
2419,29133,-89.2911465369,36.828088681
2420,38069,-99.9718227185,48.2495989109
2421,12015,-81.9122568177,26.9054977948
2422,12061,-80.6062451111,27.6943118825
2423,12011,-80.4871100022,26.1523169262
2424,13293,-84.2993628654,32.8812833612
2425,55137,-89.2428968794,44.1131298015
2426,55141,-90.0415673266,44.4553404449
2427,56005,-105.54819616,44.2482721462
2428,48121,-97.1170094027,33.2052421773
2429,37073,-76.7004671597,36.4449064285
2430,37097,-80.873494548,35.8067024575
2431,31165,-103.758885121,42.487643519
2432,32017,-114.877531419,37.6433405528
2433,35043,-106.865939514,35.6885794751
2434,39079,-82.6184176429,39.0196571398
2435,46099,-96.791471996,43.6741565557
2436,47139,-84.5233227443,35.1198839493
2437,72117,-67.2317233618,18.3356781875
2438,48169,-101.298456774,33.1798664549
2439,48179,-100.812594916,35.401207723
2440,28045,-89.4885133401,30.4160142082
2441,40081,-96.8809180752,35.7029649566
2442,40085,-97.2441357825,33.9498895889
2443,40097,-95.230843681,36.3018726314
2444,17133,-90.1773783726,38.2785465859
2445,17191,-88.4256278111,38.4295709457
2446,18015,-86.5635001421,40.5828424342
2447,29161,-91.7923371452,37.8771667314
2448,29203,-91.4004634115,37.1573608757
2449,30019,-105.548537129,48.7837897658
2450,30107,-109.844572594,46.4662969148
2451,28059,-88.6357005504,30.5422972539
2452,36109,-76.4736374781,42.4520268611
2453,42107,-76.2159800783,40.7058139
2454,42121,-79.7579558387,41.4009941829
2455,44001,-71.2840802999,41.7172989547
2456,45079,-80.903053389,34.0218200183
2457,39033,-82.9197771257,40.8507691551
2458,27019,-93.8025991313,44.8207909903
2459,27051,-96.012176896,45.9340521154
2460,13089,-84.2264241703,33.7715442272
2461,13147,-82.9642207615,34.350834817
2462,37001,-79.3994519208,36.0437282984
2463,56009,-105.507167412,42.972334762
2464,29155,-89.7853981946,36.2113792739
2465,29163,-91.1713721114,39.3438300391
2466,13065,-82.7062564595,30.9149948308
2467,13109,-81.8868793955,32.1567597396
2468,36081,-73.8202715021,40.7022839401
2469,32019,-119.189121573,39.0202833684
2470,33011,-71.7160822184,42.9153328562
2471,55078,-88.7100195002,45.0043812341
2472,56019,-106.584673188,44.0387990863
2473,40047,-97.7827233018,36.3790579647
2474,37107,-77.6412453979,35.2387705861
2475,37181,-78.4079280214,36.3648925683
2476,36123,-77.1054679518,42.6334494314
2477,37169,-80.2394991373,36.4018918027
2478,38013,-102.51829936,48.7909970767
2479,18043,-85.9069079585,38.319038267
2480,55083,-88.2692182286,45.0261690947
2481,55087,-88.4649476642,44.4160924781
2482,42025,-75.7088158523,40.9181764562
2483,42039,-80.1062518923,41.6847034711
2484,42053,-79.2360214374,41.5129932043
2485,40105,-95.6173937847,36.7984721708
2486,40107,-96.3228263064,35.4654593989
2487,40111,-95.9643404839,35.646663226
2488,18141,-86.2898736155,41.6166605275
2489,18167,-87.389930716,39.4306583912
2490,29145,-94.3392560811,36.9055057385
2491,47171,-82.4322390525,36.110822637
2492,47077,-88.3880216311,35.6542281122
2493,28065,-89.8230122626,31.5696734245
2494,29051,-92.2816300903,38.5054105754
2495,44003,-71.5928767826,41.6721906776
2496,45001,-82.4587505434,34.2225492592
2497,29173,-91.5220299751,39.5276768139
2498,31007,-103.710619413,41.5460349221
2499,31079,-98.5021797333,40.8725855425
2500,47083,-87.717067381,36.285983646
2501,33019,-72.2221459885,43.361348718
2502,35001,-106.67015305,35.0513624455
2503,37011,-81.9225833816,36.0765436008
2504,37025,-80.5518614623,35.386787466
2505,29186,-90.1945258212,37.8944121907
2506,29219,-91.1606705864,38.7646056604
2507,13193,-84.0424911856,32.358390002
2508,13239,-85.0187700258,31.8673473854
2509,13277,-83.5266027771,31.4574292893
2510,55091,-92.0015324412,44.5829193424
2511,55093,-92.4224167396,44.7196306051
2512,40051,-97.8841167308,35.0169402338
2513,40057,-99.8462766416,34.7441123419
2514,37185,-78.1066660775,36.396505985
2515,37187,-76.577480079,35.8225876988
2516,38057,-101.831529536,47.3092088388
2517,39005,-82.2706884278,40.8460128042
2518,39021,-83.7694959735,40.1376752309
2519,47175,-85.4526314575,35.6959711496
2520,48013,-98.5271524081,28.8935091984
2521,48019,-99.2463020947,29.7472101092
2522,42069,-75.6092064892,41.4368187998
2523,42079,-75.9890113353,41.1770204316
2524,40115,-94.8104466983,36.835522999
2525,40119,-96.9758044612,36.0773062428
2526,02198,-133.022750179,55.7995982052
2527,24019,-76.0125490739,38.482908997
2528,26025,-85.0055946712,42.2465367241
2529,08049,-106.118330459,40.1026305478
2530,08075,-103.110124429,40.7246727804
2531,28085,-90.4540072837,31.5323921808
2532,28115,-89.0373782173,34.225419559
2533,47087,-85.6731568846,36.359205941
2534,47101,-87.4931028383,35.5272718198
2535,38011,-103.520703441,46.112620875
2536,38021,-98.504662391,46.1101847629
2537,50001,-73.1408261471,44.0309096382
2538,46019,-103.507935066,44.9057782237
2539,46027,-96.9756448067,42.9146813162
2540,48207,-99.7302996014,33.1782303243
2541,48211,-100.27060549,35.837541783
2542,54029,-80.5738998136,40.5218615273
2543,54035,-81.6747992323,38.8344684539
2544,13093,-83.7987608267,32.1571990624
2545,13175,-82.9222331361,32.4636518972
2546,31147,-95.7175477816,40.125043556
2547,55027,-88.7075216434,43.4162946959
2548,47015,-86.0617514226,35.8086846284
2549,47023,-88.6134513615,35.4217536304
2550,39077,-82.5984061949,41.1461523457
2551,26087,-83.2217858153,43.0901482892
2552,27043,-93.9479287004,43.6739195507
2553,31065,-99.9123078749,40.176444602
2554,55125,-89.5148273695,46.0529029445
2555,02068,-150.0094296,63.6731954403
2556,35009,-103.346997593,34.5742334018
2557,35015,-104.304307677,32.4714854202
2558,35019,-104.790657473,34.8633107685
2559,55031,-91.9161609488,46.4328750247
2560,55035,-91.2859772701,44.7267791423
2561,31153,-96.1119515563,41.1129069935
2562,31177,-96.22200634,41.5310636665
2563,31081,-98.0228628467,40.8730231672
2564,31085,-101.061856977,40.5247744647
2565,31093,-98.5171080524,41.2200456142
2566,31095,-97.1427217903,40.1757321052
2567,35023,-108.714768678,31.91403685
2568,35025,-103.412472241,32.7921013711
2569,48325,-99.1100858864,29.3557048479
2570,48329,-102.031595204,31.8691368892
2571,48353,-100.405957732,32.3035093583
2572,48357,-100.815663594,36.2783578003
2573,47131,-89.148781794,36.3582102573
2574,47137,-85.074881351,36.558402847
2575,55055,-88.7758912028,43.0208312777
2576,55059,-88.0423634356,42.5769234901
2577,55065,-90.1316861375,42.6604975686
2578,48217,-97.1324284171,31.9906779643
2579,48231,-96.0854841896,33.1235742885
2580,48247,-98.6973319103,27.043419696
2581,48359,-102.602800253,35.4049931983
2582,48363,-98.3130154125,32.7531516875
2583,16001,-116.241160761,43.4510924852
2584,17035,-88.240214496,39.2733064728
2585,28069,-88.641178584,32.754587798
2586,50013,-73.2948541811,44.7967586052
2587,51169,-82.6029992249,36.7142267307
2588,47161,-87.838446555,36.5011583009
2589,47169,-86.1567568867,36.3920586906
2590,54049,-80.243374688,39.5100042393
2591,54053,-82.0265633699,38.7697210699
2592,28073,-89.5086852507,31.2058522769
2593,28077,-90.107000265,31.550179627
2594,28079,-89.5240690768,32.7535377125
2595,35035,-105.741462254,32.6131946502
2596,35037,-103.549756001,35.1043073577
2597,51530,-79.3565542125,37.731583588
2598,51550,-76.302380596,36.6777936441
2599,29081,-93.9920363361,40.3546685931
2600,29101,-93.8064147409,38.7440596899
2601,47043,-87.3566623782,36.1490353401
2602,47047,-89.4143680288,35.1971038216
2603,47069,-88.9930746002,35.2068388988
2604,35047,-104.815941031,35.4804843059
2605,37171,-80.6881259118,36.4147726047
2606,35055,-105.630957119,36.5783223351
2607,35059,-103.470999438,36.4816028186
2608,36003,-78.0275862409,42.257403096
2609,48367,-97.8050671463,32.7776476393
2610,48381,-101.897050319,34.9658721957
2611,48393,-100.813562463,35.8384206376
2612,48407,-95.1668905055,30.5795301024
2613,29109,-93.8329594629,37.1063809194
2614,29111,-91.7221076963,40.0968807462
2615,40121,-95.7483559609,34.9239435588
2616,31021,-96.3286166559,41.851531511
2617,31089,-98.7838302432,42.4557118003
2618,31109,-96.6877539033,40.784170724
2619,31119,-97.6007641375,41.9166952031
2620,31123,-103.01063916,41.71600667
2621,31129,-98.0471874201,40.1763891894
2622,48415,-100.916429677,32.7462849172
2623,48417,-99.3540464586,32.735948554
2624,48425,-97.7743547561,32.2222565435
2625,48435,-100.538181251,30.4983660241
2626,51071,-80.7037236374,37.3140238665
2627,40149,-98.9922061396,35.2903806332
2628,45011,-81.4350010512,33.2660502436
2629,38029,-100.238771689,46.2850432913
2630,55017,-91.2798459996,45.0694087671
2631,48251,-97.3663474612,32.3790128126
2632,48255,-97.8593819169,28.9057294883
2633,51075,-77.9165250281,37.7220651252
2634,28097,-89.6163569992,33.4940852395
2635,28099,-89.1175654799,32.7534800899
2636,45037,-81.9665691011,33.7722814066
2637,30065,-108.398187938,46.4966199151
2638,41071,-123.308138105,45.2326260184
2639,42009,-78.4902970514,40.0065442998
2640,54055,-81.111440441,37.4055118723
2641,54069,-80.6189167067,40.096948596
2642,28107,-89.9505573299,34.3639043298
2643,28117,-88.5200711676,34.6182801626
2644,36023,-76.070278604,42.5950136582
2645,36033,-74.3038346714,44.5928606992
2646,30095,-109.39511796,45.6690840075
2647,37191,-78.003996492,35.3639634279
2648,46037,-97.6074209222,45.367147872
2649,46043,-98.3660666217,43.386919862
2650,46061,-97.7873214295,43.6748193304
2651,46063,-103.49583612,45.5803248322
2652,46067,-97.7544238475,43.3348676383
2653,41063,-117.181050631,45.5798910835
2654,42077,-75.592327401,40.612706199
2655,48015,-96.2778939768,29.8870051673
2656,36037,-78.1937565855,43.0009307942
2657,36097,-76.8751716259,42.3938039105
2658,37065,-77.5970590065,35.9128811627
2659,48437,-101.734994146,34.5303936592
2660,48441,-99.8901048959,32.3014238889
2661,48445,-102.335161641,33.1738008251
2662,48461,-102.043151124,31.3687981063
2663,37197,-80.6652342788,36.1605335339
2664,40153,-99.2650183504,36.4226205015
2665,31099,-98.9480136777,40.5067023685
2666,31127,-95.8498341033,40.3876491549
2667,31137,-99.4145411147,40.5111127049
2668,31161,-102.408940582,42.5047319111
2669,31167,-97.1939118014,41.9169351617
2670,31173,-96.5440285204,42.158198425
2671,31181,-98.4999625147,40.1764409907
2672,48485,-98.7036132667,33.9879057684
2673,51089,-79.8739594135,36.6827730575
2674,41009,-123.088297731,45.9437893173
2675,46003,-98.5615439748,43.7179951934
2676,46005,-98.2781182127,44.4144745184
2677,46013,-98.3515979839,45.5897907216
2678,55021,-89.333739513,43.466633668
2679,55025,-89.4181487609,43.0673081105
2680,48257,-96.2877764062,32.5992947849
2681,48265,-99.3500121573,30.0614552588
2682,48271,-100.417988297,29.3500878334
2683,28123,-89.5376299668,32.4063855899
2684,28133,-90.5886246888,33.6023005561
2685,28153,-88.6958152542,31.6407887353
2686,29055,-91.3039449177,37.976356862
2687,29057,-93.8502559538,37.4320573607
2688,46015,-99.0809408869,43.7180695238
2689,31015,-98.7665423059,42.8996967223
2690,42011,-75.9259838773,40.416301678
2691,42019,-79.9129875488,40.9117303577
2692,46073,-98.6296918365,44.0663227537
2693,46077,-97.4915217635,44.3695901253
2694,54097,-80.2334361813,38.8978515598
2695,54101,-80.4218697886,38.4947014067
2696,37109,-81.2236462867,35.4856652272
2697,37133,-77.4320828514,34.7321277702
2698,37147,-77.3744960534,35.5932965448
2699,37151,-79.8060136303,35.7103404335
2700,37157,-79.7749966158,36.3960163662
2701,31017,-99.9294991728,42.429998393
2702,38015,-100.468739791,46.9773787307
2703,46081,-103.792284731,44.3586423461
2704,46125,-97.1486690097,43.3108923095
2705,31143,-97.5684348448,41.186904294
2706,28063,-91.037346066,31.7342845484
2707,28147,-90.1061326122,31.148421639
2708,29129,-93.5685452565,40.4223365461
2709,48489,-97.661212556,26.4696459018
2710,49039,-111.576300448,39.3739354431
2711,49053,-113.504769388,37.2803766898
2712,38025,-102.618234962,47.3567575616
2713,41011,-124.0594243,43.1742074279
2714,40091,-95.6668213744,35.373660167
2715,30109,-104.248993592,46.9652547669
2716,31001,-98.5012093651,40.5244762738
2717,31183,-98.5281812808,41.9147670679
2718,32009,-117.632311256,37.7846584517
2719,32021,-118.435082113,38.5387584273
2720,32027,-118.404419295,40.4404111456
2721,35003,-108.404583741,33.91524343
2722,48279,-102.351717249,34.0686085812
2723,51115,-76.3436480681,37.4353905723
2724,51125,-78.8867571271,37.7874115433
2725,51137,-78.0134979485,38.2462182648
2726,51149,-77.2241505028,37.1865502082
2727,51165,-78.8757787449,38.5121425654
2728,29061,-93.9854936278,39.9607647906
2729,29065,-91.5079141311,37.6066306523
2730,41067,-123.098385372,45.5600568665
2731,31003,-98.0666856021,42.1769079937
2732,31011,-98.0672424578,41.7067833374
2733,48197,-99.7456895257,34.2902491447
2734,48291,-94.812191698,30.1515887497
2735,48295,-100.273143089,36.2776393001
2736,48305,-101.816123942,33.1768351572
2737,48309,-97.2017614362,31.5523742254
2738,29067,-92.4987957661,36.9325974384
2739,29077,-93.3419926772,37.2580560005
2740,37195,-77.9186711285,35.7051454393
2741,38009,-100.833319358,48.7921788333
2742,13201,-84.7307912708,31.1640031725
2743,17049,-88.5898682803,39.0597836224
2744,17087,-88.8809256935,37.4596293153
2745,17121,-88.9189799412,38.6495933321
2746,19191,-91.8436730972,43.2906201692
2747,20027,-97.1651895366,39.3497256543
2748,20061,-96.752542667,39.0023647311
2749,20143,-97.6502089728,39.1325310253
2750,20179,-100.441839452,39.3503474363
2751,26125,-83.3857912355,42.6604024159
2752,27113,-96.0367025488,48.0662347001
2753,27001,-93.4154259991,46.6082275625
2754,12109,-81.4406683753,29.9016434951
2755,13011,-83.4973632115,34.3541465737
2756,48493,-98.0865670891,29.173995746
2757,51510,-77.0860948484,38.8184158547
2758,51683,-77.4839555583,38.7479808994
2759,55045,-89.602209962,42.679979646
2760,72029,-65.8878655547,18.3290409444
